datetime_stamp,Machine_Id,Plant_Id,Vibration_Level,Motor_Temperature,Oil_Pressure,Power_Consumption,Throughput,Bearing_Wear_Index
2025-08-10 04:00:00,CR-116,PL-02,5.64,69.05,11.07,443.76,278.75,20.79
2025-08-08 12:00:00,CR-126,PL-05,3.81,64.56,12.0,433.27,285.31,27.52
2025-08-28 15:00:00,CR-141,PL-04,5.25,70.81,11.35,481.11,269.95,14.34
2025-08-17 12:00:00,CR-128,PL-04,3.39,71.87,12.62,389.53,317.42,12.68
2025-08-21 12:00:00,CR-111,PL-02,3.69,63.67,12.75,408.55,280.38,25.49
2025-08-02 18:00:00,CR-133,PL-03,3.35,75.31,13.07,475.26,306.13,18.88
2025-08-04 06:00:00,CR-108,PL-01,4.38,72.76,11.21,496.93,314.42,10.02
2025-08-29 21:00:00,CR-133,PL-02,3.7,69.59,11.51,412.59,287.7,28.61
2025-08-26 19:00:00,CR-107,PL-02,3.16,69.16,12.27,446.43,262.34,13.15
2025-08-15 05:00:00,CR-140,PL-04,5.06,72.69,14.35,455.62,330.52,14.59
2025-08-20 04:00:00,CR-138,PL-04,6.48,67.37,12.93,431.1,278.5,10.19
2025-08-11 13:00:00,CR-109,PL-05,4.42,74.28,10.46,478.16,333.6,15.52
2025-08-28 04:00:00,CR-129,PL-03,4.08,77.75,13.31,410.48,306.91,13.9
2025-08-29 06:00:00,CR-116,PL-02,4.25,69.96,13.12,513.24,323.27,21.38
2025-08-14 16:00:00,CR-132,PL-02,3.57,68.19,11.98,466.7,288.44,18.65
2025-08-10 00:00:00,CR-104,PL-02,3.13,77.13,11.46,371.76,292.86,16.11
2025-08-02 01:00:00,CR-127,PL-04,5.3,77.78,12.05,489.31,281.41,22.13
2025-08-12 21:00:00,CR-128,PL-01,4.85,65.38,11.54,461.23,318.0,9.63
2025-08-26 15:00:00,CR-123,PL-01,3.74,70.42,12.28,492.66,302.09,19.2
2025-08-23 01:00:00,CR-121,PL-03,4.93,74.62,12.25,431.82,317.91,10.62
2025-08-16 16:00:00,CR-127,PL-03,4.14,76.16,11.35,406.82,295.91,17.61
2025-08-10 14:00:00,CR-113,PL-05,3.06,68.94,11.94,442.07,292.33,20.61
2025-08-15 15:00:00,CR-117,PL-02,3.02,79.38,12.53,466.21,299.67,8.54
2025-08-21 19:00:00,CR-121,PL-02,4.26,71.65,12.84,405.11,291.42,26.03
2025-08-26 17:00:00,CR-127,PL-01,3.84,71.88,13.91,495.94,309.24,25.6
2025-08-08 01:00:00,CR-118,PL-03,2.91,66.59,11.93,459.41,305.14,25.16
2025-08-10 01:00:00,CR-110,PL-02,4.29,69.2,10.57,460.15,291.33,7.33
2025-08-27 06:00:00,CR-117,PL-02,3.19,70.63,12.66,454.07,282.45,19.49
2025-08-28 06:00:00,CR-111,PL-01,10.81,90.19,4.44,630.83,143.77,84.26
2025-08-17 02:00:00,CR-115,PL-03,3.12,70.49,12.16,447.29,332.16,22.27
2025-08-15 04:00:00,CR-118,PL-04,5.11,67.34,12.55,453.38,281.82,17.72
2025-08-07 02:00:00,CR-111,PL-02,4.48,69.07,12.15,414.37,300.16,18.18
2025-08-08 21:00:00,CR-133,PL-05,3.03,81.33,13.33,498.17,286.55,19.76
2025-08-11 22:00:00,CR-131,PL-04,3.86,66.26,10.22,488.53,311.57,14.91
2025-08-14 23:00:00,CR-110,PL-01,4.02,69.17,11.72,472.86,358.66,11.66
2025-08-25 11:00:00,CR-148,PL-01,4.41,71.71,10.2,453.07,309.36,22.58
2025-08-15 06:00:00,CR-146,PL-01,5.03,72.07,12.89,465.73,311.67,20.43
2025-08-14 16:00:00,CR-149,PL-05,4.37,72.25,12.4,434.95,302.67,13.82
2025-08-19 07:00:00,CR-114,PL-02,4.42,63.62,13.05,417.99,307.8,21.1
2025-08-11 11:00:00,CR-150,PL-03,2.82,69.66,11.76,471.9,325.28,16.57
2025-08-11 15:00:00,CR-120,PL-01,3.32,59.72,11.87,481.22,306.85,18.09
2025-08-27 23:00:00,CR-141,PL-04,3.0,79.0,10.58,424.61,318.1,26.58
2025-08-21 16:00:00,CR-132,PL-01,4.85,60.89,13.14,461.1,318.44,11.81
2025-08-18 20:00:00,CR-109,PL-02,4.47,68.63,12.86,456.68,319.53,16.0
2025-08-18 20:00:00,CR-129,PL-02,3.09,77.55,12.71,450.47,310.84,14.68
2025-08-22 08:00:00,CR-140,PL-02,3.42,64.94,10.91,473.44,272.06,26.51
2025-08-29 16:00:00,CR-116,PL-03,5.59,72.23,12.15,460.68,305.38,23.57
2025-08-11 20:00:00,CR-103,PL-02,2.41,62.94,11.83,465.21,287.1,16.49
2025-08-19 17:00:00,CR-141,PL-05,4.76,70.74,11.96,460.97,298.67,19.93
2025-08-27 18:00:00,CR-103,PL-03,3.73,70.39,13.37,417.85,293.53,15.51
2025-08-04 22:00:00,CR-141,PL-01,5.41,58.38,12.36,509.61,291.51,22.26
2025-08-18 04:00:00,CR-116,PL-05,3.75,73.78,12.58,415.46,334.41,10.11
2025-08-20 17:00:00,CR-115,PL-02,4.77,65.05,11.81,420.51,276.46,13.53
2025-08-21 20:00:00,CR-125,PL-02,4.92,62.28,12.67,430.62,322.52,23.25
2025-08-08 06:00:00,CR-121,PL-01,3.91,69.77,10.57,501.74,303.75,15.02
2025-08-10 03:00:00,CR-141,PL-02,3.79,77.14,11.98,464.44,302.85,22.32
2025-08-11 16:00:00,CR-139,PL-01,4.52,61.15,11.96,454.8,282.33,25.21
2025-08-18 23:00:00,CR-113,PL-04,4.45,70.36,11.99,459.67,266.03,22.05
2025-08-05 20:00:00,CR-101,PL-02,4.21,62.82,12.25,445.36,282.56,16.29
2025-08-18 04:00:00,CR-138,PL-03,3.97,68.89,12.13,450.22,300.38,21.78
2025-08-25 02:00:00,CR-126,PL-04,3.37,69.04,12.65,414.08,288.61,23.84
2025-08-30 14:00:00,CR-104,PL-01,4.46,74.64,12.92,463.82,301.0,21.64
2025-08-15 15:00:00,CR-140,PL-03,4.56,73.01,11.9,393.71,302.17,18.07
2025-08-30 14:00:00,CR-137,PL-03,3.89,69.9,12.66,466.69,334.18,22.68
2025-08-12 19:00:00,CR-111,PL-04,3.26,71.07,11.72,422.12,307.45,30.49
2025-08-29 13:00:00,CR-147,PL-03,3.8,57.3,13.48,458.28,266.65,27.86
2025-08-04 19:00:00,CR-148,PL-04,4.1,65.78,12.64,430.26,285.49,18.39
2025-08-24 15:00:00,CR-116,PL-02,3.72,73.38,11.38,472.77,297.24,19.78
2025-08-10 05:00:00,CR-115,PL-03,2.44,70.48,12.19,464.01,295.21,24.88
2025-08-25 07:00:00,CR-112,PL-02,3.79,69.1,10.84,463.54,283.16,17.95
2025-08-12 03:00:00,CR-143,PL-01,4.76,76.77,12.94,404.3,276.99,15.74
2025-08-09 20:00:00,CR-111,PL-04,5.09,74.44,10.16,441.41,286.17,18.28
2025-08-15 02:00:00,CR-104,PL-03,14.58,116.19,4.17,662.11,125.47,80.96
2025-08-20 11:00:00,CR-120,PL-01,1.57,63.51,13.09,450.47,293.48,20.86
2025-08-18 06:00:00,CR-131,PL-04,4.19,74.66,11.89,502.5,351.35,15.34
2025-08-10 01:00:00,CR-108,PL-02,4.41,72.9,12.16,436.27,285.94,16.0
2025-08-05 09:00:00,CR-150,PL-04,5.16,70.28,13.06,471.16,297.25,10.0
2025-08-13 19:00:00,CR-124,PL-01,3.31,72.76,11.69,458.37,262.18,18.13
2025-08-25 16:00:00,CR-149,PL-04,3.6,66.55,11.83,431.51,290.51,20.61
2025-08-24 23:00:00,CR-137,PL-02,5.26,65.28,11.82,409.8,309.09,21.83
2025-08-07 20:00:00,CR-110,PL-04,4.18,61.36,10.0,482.07,295.81,20.1
2025-08-29 17:00:00,CR-110,PL-01,2.98,65.77,11.74,477.26,304.82,16.6
2025-08-23 06:00:00,CR-127,PL-04,3.83,73.06,13.81,505.16,307.17,17.92
2025-08-10 06:00:00,CR-112,PL-01,4.52,65.88,12.12,445.18,297.59,17.23
2025-08-01 09:00:00,CR-111,PL-03,2.55,65.61,11.95,447.55,286.35,20.84
2025-08-24 01:00:00,CR-101,PL-01,2.81,72.28,12.57,432.0,334.16,18.96
2025-08-15 03:00:00,CR-132,PL-03,3.9,72.15,12.38,436.83,321.02,10.42
2025-08-06 13:00:00,CR-108,PL-05,2.39,63.86,12.44,433.4,302.43,10.0
2025-08-08 01:00:00,CR-149,PL-01,2.52,69.4,11.22,432.77,317.53,24.83
2025-08-28 00:00:00,CR-141,PL-01,2.75,65.44,13.08,413.61,286.77,24.45
2025-08-28 11:00:00,CR-132,PL-05,5.06,71.79,12.06,454.59,341.92,19.89
2025-08-30 10:00:00,CR-121,PL-04,3.76,76.52,13.42,470.39,302.25,14.41
2025-08-06 19:00:00,CR-112,PL-03,5.28,73.85,11.03,412.71,303.14,27.46
2025-08-25 06:00:00,CR-146,PL-02,3.18,71.15,11.78,449.95,264.42,14.11
2025-08-20 14:00:00,CR-148,PL-03,4.09,72.71,11.25,423.69,318.48,22.09
2025-08-01 10:00:00,CR-135,PL-05,3.31,71.14,12.98,484.86,298.63,16.47
2025-08-07 09:00:00,CR-132,PL-05,4.12,62.14,12.51,442.47,306.95,14.62
2025-08-23 19:00:00,CR-149,PL-02,4.36,71.59,12.25,450.87,290.39,12.6
2025-08-24 23:00:00,CR-108,PL-04,3.98,68.69,11.8,449.05,293.33,27.69
2025-08-15 12:00:00,CR-109,PL-02,5.64,74.49,13.02,457.57,271.15,19.33
2025-08-06 08:00:00,CR-110,PL-05,4.35,70.72,12.77,435.11,320.53,8.12
2025-08-06 04:00:00,CR-122,PL-01,5.73,62.8,12.09,460.84,292.37,21.04
2025-08-10 00:00:00,CR-103,PL-05,5.02,78.67,10.91,444.69,330.04,25.16
2025-08-19 03:00:00,CR-101,PL-03,2.26,68.55,11.46,433.05,265.98,22.33
2025-08-09 19:00:00,CR-108,PL-01,4.44,61.97,11.27,454.15,340.62,15.27
2025-08-06 07:00:00,CR-122,PL-01,5.58,67.31,12.36,429.27,280.71,16.11
2025-08-14 13:00:00,CR-147,PL-01,3.58,61.64,12.23,426.11,302.81,9.77
2025-08-28 06:00:00,CR-112,PL-05,5.26,65.91,12.28,439.7,309.86,24.76
2025-08-04 20:00:00,CR-146,PL-04,5.26,65.36,12.86,434.16,314.79,15.81
2025-08-21 06:00:00,CR-126,PL-02,3.43,75.04,10.83,440.06,299.94,16.42
2025-08-02 01:00:00,CR-127,PL-04,4.17,67.52,11.87,479.23,280.81,24.17
2025-08-10 17:00:00,CR-122,PL-04,1.91,71.51,11.66,417.66,271.24,31.1
2025-08-05 13:00:00,CR-111,PL-01,4.39,75.01,11.13,450.88,297.36,21.0
2025-08-02 15:00:00,CR-114,PL-02,3.05,71.92,12.51,441.32,315.97,10.27
2025-08-06 16:00:00,CR-110,PL-02,5.32,73.37,12.22,407.18,306.77,15.57
2025-08-07 11:00:00,CR-132,PL-05,4.2,76.98,12.41,465.46,314.96,14.43
2025-08-05 08:00:00,CR-112,PL-02,4.62,72.61,14.19,457.82,291.87,24.7
2025-08-14 08:00:00,CR-129,PL-03,3.96,73.23,10.94,445.92,296.96,26.51
2025-08-07 18:00:00,CR-130,PL-05,3.86,71.67,12.89,450.51,286.95,12.61
2025-08-17 22:00:00,CR-122,PL-04,3.53,75.48,11.57,419.49,294.31,18.78
2025-08-30 03:00:00,CR-139,PL-04,3.5,66.3,13.14,410.81,298.52,18.8
2025-08-09 04:00:00,CR-120,PL-03,4.54,64.55,10.91,429.48,295.18,12.57
2025-08-11 07:00:00,CR-120,PL-04,4.5,70.38,12.39,482.55,337.64,16.32
2025-08-21 01:00:00,CR-110,PL-04,5.14,60.64,12.34,457.27,305.17,13.01
2025-08-25 13:00:00,CR-136,PL-01,4.83,62.51,12.36,438.29,325.12,11.9
2025-08-08 01:00:00,CR-145,PL-03,4.95,71.25,11.67,462.81,287.61,9.42
2025-08-07 10:00:00,CR-142,PL-05,4.2,74.92,9.9,480.13,321.72,19.63
2025-08-02 21:00:00,CR-123,PL-03,5.39,68.48,11.88,446.87,300.92,16.33
2025-08-24 03:00:00,CR-130,PL-04,4.13,71.49,12.03,453.0,335.72,15.42
2025-08-01 17:00:00,CR-144,PL-02,2.99,71.27,12.24,432.16,300.99,15.94
2025-08-30 00:00:00,CR-131,PL-05,3.35,69.87,11.61,456.67,315.45,22.05
2025-08-21 04:00:00,CR-107,PL-05,2.88,71.72,12.79,518.87,277.04,8.32
2025-08-19 07:00:00,CR-127,PL-01,5.22,73.28,11.73,495.39,307.95,16.17
2025-08-06 20:00:00,CR-127,PL-01,3.48,75.36,12.57,483.95,286.24,23.7
2025-08-22 16:00:00,CR-118,PL-04,1.64,67.37,11.18,470.03,325.12,18.79
2025-08-06 13:00:00,CR-109,PL-01,3.15,68.71,12.18,494.48,325.7,18.61
2025-08-16 01:00:00,CR-145,PL-02,3.96,73.83,9.26,464.1,275.55,19.06
2025-08-26 21:00:00,CR-126,PL-02,2.93,72.79,10.62,469.47,256.38,9.16
2025-08-03 02:00:00,CR-121,PL-03,1.59,73.41,14.2,393.48,285.95,14.74
2025-08-30 17:00:00,CR-105,PL-02,4.65,69.75,13.34,458.34,286.81,14.6
2025-08-24 17:00:00,CR-122,PL-03,3.82,61.77,12.91,437.97,275.69,22.97
2025-08-23 23:00:00,CR-114,PL-01,2.99,68.15,12.63,468.66,337.34,14.71
2025-08-04 05:00:00,CR-133,PL-05,4.52,69.65,11.54,436.82,288.78,16.64
2025-08-22 19:00:00,CR-139,PL-03,3.89,68.35,10.58,402.82,285.63,15.55
2025-08-22 06:00:00,CR-115,PL-02,3.13,77.63,12.84,452.74,296.19,21.28
2025-08-21 12:00:00,CR-118,PL-02,3.67,72.83,10.19,395.75,264.28,14.88
2025-08-14 12:00:00,CR-109,PL-04,3.17,72.02,12.07,436.89,304.84,20.5
2025-08-07 09:00:00,CR-122,PL-05,4.82,71.4,12.19,448.63,276.21,24.28
2025-08-24 01:00:00,CR-148,PL-05,4.84,77.36,13.67,475.45,309.88,25.25
2025-08-18 17:00:00,CR-127,PL-03,3.86,78.39,12.08,376.97,304.74,16.59
2025-08-30 15:00:00,CR-117,PL-05,3.63,79.97,11.86,437.86,281.06,20.06
2025-08-28 17:00:00,CR-125,PL-04,6.47,70.17,12.33,454.72,294.75,10.38
2025-08-09 08:00:00,CR-144,PL-05,3.47,80.37,11.86,404.3,294.84,16.35
2025-08-26 06:00:00,CR-148,PL-01,4.4,70.43,11.54,494.88,313.36,22.55
2025-08-24 08:00:00,CR-143,PL-02,4.66,60.47,12.69,455.17,300.0,17.14
2025-08-13 12:00:00,CR-104,PL-01,3.63,72.17,11.35,484.81,317.0,20.17
2025-08-14 09:00:00,CR-118,PL-05,5.07,75.71,11.44,408.67,296.74,11.42
2025-08-08 17:00:00,CR-111,PL-02,3.11,65.87,12.93,414.76,266.32,17.18
2025-08-26 01:00:00,CR-103,PL-04,4.7,75.25,12.01,492.05,281.66,14.8
2025-08-03 13:00:00,CR-149,PL-03,3.21,74.06,11.25,471.43,299.54,13.17
2025-08-27 07:00:00,CR-144,PL-05,3.31,58.83,10.87,435.41,273.82,7.02
2025-08-05 10:00:00,CR-126,PL-02,2.96,70.6,12.61,393.56,307.43,21.26
2025-08-24 05:00:00,CR-127,PL-04,3.52,70.96,12.48,409.74,254.84,18.87
2025-08-15 03:00:00,CR-121,PL-02,3.1,74.1,12.06,474.86,329.57,14.81
2025-08-16 10:00:00,CR-106,PL-04,3.44,61.79,10.79,397.9,330.91,23.16
2025-08-25 17:00:00,CR-125,PL-03,6.54,69.69,9.94,449.61,283.43,10.68
2025-08-10 00:00:00,CR-115,PL-01,2.08,72.26,10.97,395.11,323.2,14.94
2025-08-21 09:00:00,CR-136,PL-03,4.4,61.77,12.04,405.26,292.17,12.06
2025-08-19 05:00:00,CR-135,PL-04,2.86,75.44,11.26,495.5,293.37,18.44
2025-08-13 19:00:00,CR-112,PL-03,3.69,71.52,13.13,443.6,313.72,19.31
2025-08-24 07:00:00,CR-140,PL-05,2.97,67.15,13.6,449.69,272.23,17.82
2025-08-26 08:00:00,CR-124,PL-02,2.77,76.33,9.9,473.75,293.69,22.16
2025-08-16 11:00:00,CR-114,PL-01,5.78,69.83,11.64,448.65,302.65,16.21
2025-08-26 22:00:00,CR-129,PL-02,4.5,69.57,12.35,528.94,286.78,25.34
2025-08-11 09:00:00,CR-139,PL-04,3.66,73.3,12.28,505.54,323.71,25.81
2025-08-24 07:00:00,CR-112,PL-01,5.77,73.03,12.28,421.27,319.73,25.47
2025-08-12 20:00:00,CR-119,PL-05,4.02,71.73,12.04,435.3,279.12,22.19
2025-08-20 06:00:00,CR-126,PL-04,18.28,90.48,5.49,668.87,112.69,72.01
2025-08-05 23:00:00,CR-110,PL-03,5.97,69.72,11.25,447.61,332.35,20.54
2025-08-25 12:00:00,CR-145,PL-04,5.01,68.66,11.08,423.53,321.61,23.74
2025-08-24 01:00:00,CR-121,PL-04,3.57,70.44,11.14,437.76,298.09,21.93
2025-08-27 22:00:00,CR-135,PL-01,5.48,70.13,12.71,452.91,320.65,21.76
2025-08-21 00:00:00,CR-132,PL-04,4.35,73.87,13.11,432.36,305.5,16.41
2025-08-10 13:00:00,CR-101,PL-05,5.42,72.38,14.17,475.99,317.04,16.59
2025-08-26 16:00:00,CR-132,PL-01,3.68,61.88,11.41,406.08,302.99,13.41
2025-08-23 10:00:00,CR-109,PL-03,6.08,68.29,13.17,457.13,298.34,17.8
2025-08-02 07:00:00,CR-147,PL-02,3.04,72.14,13.23,395.17,274.88,17.29
2025-08-20 08:00:00,CR-115,PL-03,4.38,78.18,10.72,431.41,309.4,19.67
2025-08-12 08:00:00,CR-134,PL-03,2.61,65.76,10.62,409.69,267.55,19.94
2025-08-10 02:00:00,CR-128,PL-01,3.0,66.2,11.03,452.29,304.49,13.51
2025-08-10 11:00:00,CR-124,PL-05,3.3,66.73,11.41,479.46,313.07,25.25
2025-08-30 03:00:00,CR-119,PL-02,3.48,64.98,12.76,393.04,321.81,17.25
2025-08-09 22:00:00,CR-111,PL-04,4.06,68.25,12.43,440.6,260.7,33.95
2025-08-16 19:00:00,CR-109,PL-05,3.26,70.8,12.15,425.99,329.87,28.4
2025-08-08 02:00:00,CR-110,PL-04,4.92,75.36,12.91,425.19,275.43,22.25
2025-08-23 03:00:00,CR-148,PL-05,2.92,70.03,11.47,450.1,288.99,15.63
2025-08-06 19:00:00,CR-147,PL-03,4.46,63.46,13.88,496.32,312.31,24.53
2025-08-27 08:00:00,CR-150,PL-04,3.66,74.27,10.47,443.14,315.29,21.39
2025-08-09 13:00:00,CR-112,PL-03,5.84,70.55,12.29,416.17,320.3,13.59
2025-08-16 07:00:00,CR-116,PL-03,4.1,68.0,11.58,450.37,287.87,22.27
2025-08-12 07:00:00,CR-137,PL-04,3.3,68.22,11.37,472.68,306.74,20.36
2025-08-28 06:00:00,CR-138,PL-04,1.21,68.53,11.16,467.51,276.41,28.37
2025-08-10 15:00:00,CR-117,PL-01,15.24,100.95,3.09,603.57,114.21,98.19
2025-08-17 18:00:00,CR-125,PL-05,2.99,71.1,12.52,475.23,259.77,10.35
2025-08-21 00:00:00,CR-127,PL-03,4.13,77.22,14.15,432.66,312.69,22.89
2025-08-06 07:00:00,CR-102,PL-02,6.05,63.79,10.8,432.91,319.89,17.98
2025-08-16 08:00:00,CR-116,PL-02,5.98,64.2,11.43,398.73,320.69,14.32
2025-08-27 03:00:00,CR-148,PL-04,5.43,69.41,12.25,438.39,327.55,11.0
2025-08-27 21:00:00,CR-105,PL-03,3.04,75.11,11.95,432.95,274.22,18.29
2025-08-04 04:00:00,CR-108,PL-03,2.11,71.35,11.72,444.33,298.85,20.46
2025-08-21 16:00:00,CR-110,PL-03,2.22,71.41,11.87,423.22,321.66,20.51
2025-08-25 04:00:00,CR-120,PL-01,4.16,54.05,11.67,488.94,290.91,19.99
2025-08-24 01:00:00,CR-107,PL-05,4.48,61.43,12.84,482.76,278.84,16.17
2025-08-12 16:00:00,CR-131,PL-01,6.29,80.01,12.91,408.68,308.45,21.61
2025-08-06 11:00:00,CR-145,PL-02,4.37,68.35,11.73,469.67,300.24,20.96
2025-08-21 11:00:00,CR-107,PL-02,6.01,74.75,12.47,397.05,290.64,17.07
2025-08-16 13:00:00,CR-142,PL-01,4.68,72.53,11.41,427.81,311.7,14.74
2025-08-14 04:00:00,CR-133,PL-02,4.54,64.23,12.81,430.39,312.78,18.24
2025-08-14 09:00:00,CR-150,PL-04,3.53,69.09,11.04,417.72,310.56,16.28
2025-08-27 00:00:00,CR-131,PL-02,0.75,70.54,11.99,448.15,296.53,19.94
2025-08-14 10:00:00,CR-102,PL-01,4.45,73.32,12.27,457.83,294.37,8.48
2025-08-17 02:00:00,CR-148,PL-02,3.58,70.42,13.46,474.55,295.33,19.27
2025-08-23 00:00:00,CR-110,PL-03,3.22,65.63,11.43,451.51,281.26,19.95
2025-08-29 14:00:00,CR-138,PL-01,4.52,70.3,9.58,444.21,326.88,11.12
2025-08-28 06:00:00,CR-142,PL-03,4.13,63.39,11.91,395.61,320.26,18.46
2025-08-17 01:00:00,CR-104,PL-05,3.51,65.25,12.75,459.47,284.63,25.3
2025-08-06 06:00:00,CR-137,PL-02,1.43,69.71,13.47,490.58,321.04,19.9
2025-08-07 14:00:00,CR-131,PL-01,2.98,71.09,12.45,490.2,323.64,14.85
2025-08-30 21:00:00,CR-119,PL-05,2.65,74.93,12.83,414.99,290.84,16.08
2025-08-01 17:00:00,CR-147,PL-05,3.37,65.31,12.31,497.97,300.09,23.27
2025-08-04 14:00:00,CR-122,PL-04,4.44,62.33,11.8,398.97,318.96,11.44
2025-08-10 14:00:00,CR-101,PL-03,4.04,69.22,10.09,444.56,281.05,21.75
2025-08-14 11:00:00,CR-101,PL-03,6.46,71.55,12.56,439.15,289.65,22.19
2025-08-19 16:00:00,CR-138,PL-02,5.4,72.74,11.62,456.11,281.61,20.94
2025-08-23 06:00:00,CR-147,PL-03,3.49,77.41,13.29,471.73,263.09,23.22
2025-08-15 01:00:00,CR-137,PL-03,1.58,64.57,11.53,446.93,309.05,14.55
2025-08-09 15:00:00,CR-118,PL-04,4.72,71.34,11.75,438.52,312.37,20.65
2025-08-09 23:00:00,CR-120,PL-03,2.76,69.01,10.89,445.54,302.01,18.0
2025-08-01 11:00:00,CR-111,PL-01,5.7,67.76,11.45,420.21,272.54,11.65
2025-08-20 18:00:00,CR-101,PL-01,5.67,68.74,11.38,466.61,274.96,19.2
2025-08-08 22:00:00,CR-147,PL-03,2.72,71.7,12.82,467.93,328.91,12.34
2025-08-05 12:00:00,CR-129,PL-04,2.92,70.3,12.9,450.79,287.93,18.74
2025-08-25 01:00:00,CR-118,PL-01,3.34,61.23,12.39,478.24,288.12,31.13
2025-08-03 02:00:00,CR-124,PL-05,4.88,68.72,11.88,438.72,257.7,13.01
2025-08-15 19:00:00,CR-106,PL-04,5.01,76.17,10.88,469.66,316.88,11.43
2025-08-04 18:00:00,CR-120,PL-01,3.75,64.37,10.92,466.78,296.81,24.79
2025-08-29 20:00:00,CR-104,PL-02,3.96,65.43,12.35,470.45,309.35,15.79
2025-08-15 08:00:00,CR-122,PL-04,4.06,77.89,9.75,476.78,333.52,15.23
2025-08-08 14:00:00,CR-112,PL-01,4.98,68.64,11.04,446.92,293.88,15.41
2025-08-29 13:00:00,CR-127,PL-01,6.04,66.29,12.99,460.52,238.37,25.83
2025-08-28 02:00:00,CR-149,PL-04,3.91,70.54,15.16,441.14,301.25,19.88
2025-08-26 09:00:00,CR-150,PL-04,3.06,74.21,11.18,472.49,288.31,21.11
2025-08-16 20:00:00,CR-125,PL-04,4.5,61.29,13.32,400.69,333.11,13.65
2025-08-26 07:00:00,CR-110,PL-01,5.32,67.56,11.5,403.52,297.24,21.91
2025-08-27 11:00:00,CR-134,PL-05,4.23,68.13,13.67,400.24,280.11,10.39
2025-08-21 22:00:00,CR-132,PL-01,3.58,69.89,12.86,409.16,312.12,28.28
2025-08-26 14:00:00,CR-138,PL-02,3.59,75.97,12.82,457.45,324.59,12.03
2025-08-14 11:00:00,CR-145,PL-02,5.53,71.62,10.84,422.61,324.41,22.63
2025-08-12 04:00:00,CR-109,PL-04,3.53,65.67,11.47,478.7,294.96,21.56
2025-08-29 12:00:00,CR-116,PL-02,5.99,70.36,13.01,471.14,307.59,16.44
2025-08-10 13:00:00,CR-122,PL-01,5.1,69.21,12.49,451.05,287.88,26.03
2025-08-30 13:00:00,CR-109,PL-04,2.84,75.74,12.57,435.09,300.88,14.03
2025-08-19 10:00:00,CR-139,PL-02,4.62,71.4,12.18,439.58,283.06,16.14
2025-08-01 02:00:00,CR-147,PL-04,4.52,70.75,11.43,431.19,312.93,14.36
2025-08-05 10:00:00,CR-102,PL-01,2.94,72.46,12.94,436.46,297.32,19.15
2025-08-07 08:00:00,CR-148,PL-03,5.19,65.99,11.15,475.29,333.66,29.72
2025-08-30 12:00:00,CR-117,PL-03,5.08,62.93,12.51,466.07,303.12,16.94
2025-08-09 17:00:00,CR-116,PL-02,6.09,76.52,11.22,424.84,297.89,24.81
2025-08-18 03:00:00,CR-125,PL-01,4.93,72.9,12.64,414.16,266.78,26.4
2025-08-17 06:00:00,CR-127,PL-04,5.08,80.03,13.54,504.78,280.9,23.68
2025-08-05 22:00:00,CR-113,PL-03,3.95,68.27,12.21,462.85,295.37,25.01
2025-08-28 17:00:00,CR-131,PL-01,3.0,74.0,12.39,512.57,300.93,21.78
2025-08-05 09:00:00,CR-123,PL-04,3.67,62.36,12.19,486.86,274.14,12.7
2025-08-03 20:00:00,CR-150,PL-04,2.08,69.62,12.46,437.33,285.51,15.01
2025-08-18 17:00:00,CR-125,PL-04,3.71,69.05,12.5,488.82,310.04,19.31
2025-08-20 02:00:00,CR-111,PL-01,5.9,77.04,11.59,457.16,308.57,18.93
2025-08-14 11:00:00,CR-102,PL-03,5.11,73.4,12.01,447.26,331.25,28.37
2025-08-15 21:00:00,CR-106,PL-03,3.28,74.67,10.94,416.22,302.46,24.81
2025-08-23 22:00:00,CR-116,PL-02,2.63,64.86,13.99,512.14,279.03,17.59
2025-08-10 09:00:00,CR-119,PL-01,3.41,74.37,11.63,450.76,285.89,15.47
2025-08-17 17:00:00,CR-108,PL-02,5.78,70.51,13.75,444.22,295.76,20.95
2025-08-06 22:00:00,CR-143,PL-04,4.14,74.81,14.02,398.78,293.44,25.34
2025-08-26 08:00:00,CR-115,PL-03,1.79,72.94,11.99,440.36,269.06,21.74
2025-08-07 08:00:00,CR-109,PL-05,2.49,70.36,11.19,440.65,314.52,20.83
2025-08-27 08:00:00,CR-145,PL-02,4.34,72.68,13.17,372.5,293.35,15.5
2025-08-02 18:00:00,CR-118,PL-04,3.87,63.19,10.46,452.46,315.96,12.81
2025-08-18 09:00:00,CR-138,PL-05,3.67,68.47,11.45,434.34,328.59,26.36
2025-08-25 22:00:00,CR-138,PL-05,3.76,77.96,12.43,436.42,290.74,5.88
2025-08-23 06:00:00,CR-109,PL-02,5.47,68.01,12.5,498.51,319.28,26.8
2025-08-02 07:00:00,CR-122,PL-01,4.79,75.61,12.53,476.0,288.75,20.08
2025-08-04 11:00:00,CR-144,PL-01,5.03,66.77,12.15,449.37,307.42,30.37
2025-08-06 13:00:00,CR-141,PL-05,4.55,79.61,12.96,455.74,268.63,19.2
2025-08-27 09:00:00,CR-135,PL-05,3.89,69.33,12.1,413.54,261.29,12.03
2025-08-08 15:00:00,CR-147,PL-02,3.55,72.18,12.62,457.15,296.76,10.7
2025-08-04 22:00:00,CR-107,PL-05,5.91,73.7,12.26,424.52,332.93,10.89
2025-08-08 23:00:00,CR-110,PL-05,4.12,65.74,13.12,417.47,299.56,22.58
